157|886890787|25|3
305|886323684|71|3
119|874781742|382|5
21|874951382|222|2
231|888605273|181|4
280|891700453|508|3
288|886374129|132|3
279|890780576|1497|2
301|882078228|33|4
72|880036783|699|3
90|891382392|259|2
308|887738760|55|3
59|888203053|742|3
94|891721462|744|4
130|875216933|642|4
26|891352136|1015|3
56|892679480|121|5
82|884714249|508|2
62|879373613|12|4
276|874791871|40|3
181|878963121|1015|1
152|880147407|301|3
178|882824291|845|4
217|889070087|597|4
79|891271203|303|4
138|879024127|484|4
308|887737293|81|5
75|884050393|284|2
269|891447062|198|4
307|877122695|94|3
222|881059677|781|3
121|891390544|740|3
269|891448072|22|1
13|882141924|864|4
230|880485043|742|5
269|891448800|507|4
239|889179253|1099|5
245|888513447|1028|5
56|892679460|546|3
295|879519556|961|5
271|885848102|1028|2
222|881059117|812|2
69|882126156|240|3
10|877892210|7|4
22|878887112|376|3
294|889242857|931|3
82|884714492|717|1
279|875313859|399|4
269|891449406|234|1
6|883600680|98|5
243|879988184|1039|4
298|884125629|181|4
282|881703044|325|1
78|879633567|323|1
118|875384647|200|5
283|879297545|1114|5
171|891034835|292|4
70|884151119|217|4
10|877891747|100|5
245|888513664|181|4
107|891264267|333|3
246|884923445|561|1
13|883670672|901|1
276|874790826|70|4
244|880607205|17|2
189|893265263|56|5
226|883888671|242|5
62|879373008|1016|4
276|874792907|417|4
214|891544052|478|4
306|876504354|235|4
222|878183043|26|3
280|891700751|631|5
60|883326122|430|5
56|892683275|71|4
42|881105817|274|5
1|875072442|202|5
13|882397582|809|4
173|877556988|289|4
15|879455311|749|1
185|883524249|23|4
280|891702304|540|3
244|880604077|381|4
150|878746946|293|4
7|891352134|497|4
178|882826915|317|4
178|882823833|742|3
95|880572658|1217|3
234|892333865|1462|3
97|884238887|222|5
109|880563471|127|2
117|880124306|268|5
269|891448850|705|2
130|876252497|1246|3
264|886123530|655|4
207|875506839|13|3
42|881108147|588|5
246|884923372|409|2
87|879876702|367|4
101|877135677|304|3
256|882164406|127|4
92|875654798|794|3
181|878963418|762|2
213|878955115|235|1
92|876175582|739|2
292|881105561|661|5
246|884922831|665|4
274|878945579|845|5
188|875072583|692|5
18|880129731|86|4
5|878844423|439|1
236|890116254|632|3
193|889127921|407|4
144|888105940|709|4
90|891383866|1198|5
48|879434819|609|4
5|875635723|225|2
22|878887983|128|5
311|884365485|432|4
8|879362183|22|5
276|874792547|188|4
222|878183043|173|5
72|880035887|866|4
299|878192311|134|4
1|889751711|171|5
308|887741461|295|3
165|879525778|216|4
222|878183512|49|3
181|878962623|121|4
200|884129542|11|5
234|892336358|626|4
244|880606243|707|4
90|891384789|25|5
208|883108324|216|5
263|891298336|96|4
134|891732335|323|4
279|892864663|586|4
2|888550774|292|4
288|886892127|593|2
49|888065432|302|4
286|877531406|153|5
205|888284313|304|3
22|878887227|80|4
234|892078890|318|4
223|891548959|328|3
15|879456204|25|3
268|876514002|147|4
94|891722678|1220|3
274|878945840|405|4
7|891352010|492|5
268|875744501|217|2
16|877717956|55|5
164|889402298|620|3
290|880474293|161|4
92|875640800|515|4
239|889179032|1070|5
56|892679308|449|5
248|884534968|234|4
234|891227851|10|3
280|891702486|1049|2
308|887738760|187|5
276|874787441|64|5
192|881368302|948|3
122|879270511|509|4
85|880838306|588|3
262|879790874|931|2
201|886013700|272|3
181|878962623|870|2
295|879518319|739|4
263|891299387|568|4
295|879518279|39|4
201|884112800|1100|4
93|888705966|820|3
159|880557539|1028|5
158|880134532|665|2
293|888906070|423|3
82|878768882|597|3
276|874786488|181|5
13|882397833|823|5
217|889069782|2|3
83|880308256|660|4
189|893264466|20|5
222|878183684|796|4
146|891458193|1022|5
267|878970681|121|3
126|887855087|294|3
181|878962675|1060|1
125|892838865|80|4
43|884029430|120|4
13|882142057|780|1
253|891628883|259|2
42|881108548|44|3
77|884753202|518|4
291|874835165|686|5
268|875742822|21|3
262|879792220|28|3
234|892334680|81|3
29|882820803|245|3
236|890116575|57|5
158|880133116|729|3
156|888185947|661|4
232|888550130|52|5
168|884287927|866|5
37|880915258|288|4
141|884584426|245|3
235|889655162|230|4
102|888803537|70|3
77|884752562|172|3
90|891383319|506|5
186|879023663|566|5
44|878347915|660|5
118|875385198|774|5
7|891351624|661|5
49|888068651|1003|2
62|879374969|68|1
42|881106072|1028|4
178|882827834|433|4
85|879454782|51|2
77|884732407|474|5
58|892243079|1099|2
56|892911290|1047|4
197|891409564|688|1
286|878141681|99|4
90|891382121|258|3
181|878962349|1288|1
295|879517062|190|4
224|888082495|69|4
272|879454977|317|4
221|875246662|1010|3
66|883601089|877|1
207|877124871|318|5
234|892079237|487|3
7|891351653|648|5
87|879875774|82|5
195|877835102|1052|1
44|883613334|449|5
306|876504442|287|4
194|879521474|172|3
94|891722933|62|3
167|892738277|659|4
108|879879720|100|4
230|880484286|304|5
181|878962675|927|1
54|880928519|302|4
90|891384357|22|4
181|878962997|696|2
286|877531537|357|4
14|892242403|269|4
311|884365357|179|2
92|875640679|121|5
21|874951798|440|1
244|880602264|550|1
181|878962919|405|4
65|879216529|806|4
37|880916070|540|2
44|878348289|443|5
244|880606043|183|4
1|878542441|265|4
270|876954456|25|5
299|889502756|387|2
94|891723883|572|3
286|877533058|746|4
239|889181247|272|5
216|880245145|55|5
254|886472369|121|3
62|879376483|665|2
178|882826982|385|4
194|879522819|23|4
268|875745160|955|3
188|875072674|143|5
276|874786366|294|4
158|880135069|1098|4
207|881681663|845|3
161|891170745|48|1
305|886323937|654|4
47|879439078|324|3
64|889739212|736|4
191|891560753|751|3
7|891353011|378|5
59|888204997|92|5
69|882027109|268|5
10|877888944|461|3
21|874951382|129|4
58|884304328|9|4
194|879549996|152|3
7|891353543|200|5
113|875076827|126|5
173|877557028|328|5
95|879196354|233|4
16|877720733|194|5
59|888206809|323|4
311|884365075|654|3
292|881105516|589|4
43|883955224|203|4
79|891271545|50|4
235|889655619|70|5
125|892836309|190|5
284|885329671|322|3
303|879468547|161|5
254|886474396|378|3
255|883217030|1034|1
104|888442275|301|2
90|891383912|923|5
6|883601713|463|4
279|875297433|122|1
286|875807004|298|4
222|878183565|448|3
297|875239383|57|5
42|881108873|625|3
130|875801778|1217|4
254|886472466|357|3
109|880563641|475|1
230|880485726|1444|2
244|880601905|310|3
6|883600406|301|2
36|882157285|748|4
256|882164727|443|3
102|888801316|515|1
104|888465201|285|4
21|874951695|447|5
111|891680028|301|4
18|880129628|408|5
25|885852817|222|4
110|886989501|944|3
270|876955868|98|5
68|876974133|237|5
83|880307940|215|4
6|883268278|258|2
89|879459859|216|5
128|879968029|317|4
305|886323525|512|4
184|889912691|412|2
286|877532470|175|5
279|888465209|1428|3
256|882165103|86|5
221|875245462|48|5
140|879013617|332|3
190|891042938|977|2
11|891905896|227|3
201|884114471|203|5
150|878746685|181|5
126|887854726|245|3
20|879669401|208|2
144|888104122|742|4
181|878963275|930|1
109|880578814|566|4
85|879455021|1065|3
213|878955973|133|3
222|878184290|379|1
223|891550649|11|3
215|891435704|421|4
218|877488366|208|3
174|886432989|937|5
275|880314383|186|3
68|876974198|742|1
268|876513830|583|4
160|876858346|462|4
195|878019342|273|4
224|888082468|178|4
5|875636493|110|1
99|885678724|1016|5
2|888552084|251|5
292|881104148|9|4
72|880037203|568|4
85|882813248|228|3
83|880307072|281|5
92|886443708|831|2
7|891351772|543|3
87|879876813|401|2
287|875334340|926|4
1|878542201|155|2
234|892079538|632|2
222|878184113|53|5
24|875322758|64|5
7|891354639|554|3
82|878769410|56|3
161|891170824|318|3
196|881251863|393|4
56|892683275|91|4
82|876311344|477|3
7|891353357|472|2
256|882164644|761|4
226|883889102|56|4
279|875296891|741|5
308|887738151|1286|3
16|877722736|8|5
180|877128388|202|3
203|880434940|93|4
145|875271896|56|5
288|886372527|305|4
84|883450643|742|3
44|878347818|644|3
17|885272654|13|3
313|891015319|117|4
148|877019411|1|4
197|891409070|347|4
21|874951695|164|5
279|875298314|982|3
239|889181015|491|5
185|883526288|287|5
297|875239125|89|4
303|879467361|68|4
186|879023607|250|1
73|888625754|206|3
104|888465739|756|2
94|885870665|216|3
239|889178833|194|5
197|891409839|511|5
280|891700426|1|4
1|874965739|117|3
224|888103729|583|1
303|879543831|397|1
60|883327734|162|4
198|884204501|258|4
239|889178887|513|5
6|883601277|69|3
233|876374419|375|4
85|882995615|642|4
110|886988574|38|3
184|889908462|522|3
99|885678436|873|1
13|882398763|418|2
201|884112201|518|4
13|882397068|858|1
214|891544465|131|3
296|884197264|228|4
222|878182589|87|3
279|875314144|725|4
217|889070109|182|2
85|879828720|433|3
239|889178762|234|3
13|882141727|72|4
194|879527421|77|3
208|883108476|663|5
109|880572950|178|3
230|880484523|172|4
59|888204466|485|2
313|891014373|478|3
70|884151344|1133|3
62|879375169|182|5
198|884207833|234|3
65|879217509|125|4
174|886514261|660|5
90|891383241|12|5
130|880396702|1248|3
100|891375260|354|2
283|879297965|432|5
275|875154718|418|3
311|884364502|98|5
195|883295500|751|4
130|876251160|105|4
269|891456350|252|1
286|877532965|73|5
7|891354217|623|3
56|892679439|222|5
210|887730676|204|5
239|889180446|9|5
96|884403531|87|4
297|875239691|73|2
249|879572284|239|3
94|891723706|860|2
84|883452307|121|4
275|880314031|265|4
135|879858003|1046|3
291|875086354|1178|4
125|892836623|382|1
70|884068521|399|4
311|884963365|9|4
301|882076146|523|4
152|880149074|685|5
244|880605665|172|4
275|875154535|1091|2
53|879443288|281|4
198|884206513|118|2
244|880608037|790|4
26|891371676|125|4
151|879542688|13|3
124|890286933|496|1
24|875323003|191|5
271|885849419|65|3
307|879283385|634|3
294|877819265|1245|3
234|892335042|241|2
25|885852301|501|3
293|888904653|137|3
201|884111312|432|3
75|884050661|240|1
13|882140354|181|5
207|877125350|68|2
2|888552084|50|5
313|891016220|566|4
144|888104191|125|4
188|875074329|443|4
276|874786419|324|4
145|882182634|974|1
72|880037418|234|4
83|887665549|385|4
181|878963086|619|3
109|880581344|402|4
207|876198301|107|3
185|883526268|216|4
14|890881557|213|5
149|883512658|319|2
57|883698495|79|5
230|880484370|963|5
176|886047442|875|4
253|891628501|97|4
284|885328991|269|4
106|881452685|526|4
121|891388286|180|3
62|879374640|86|2
291|875086920|418|4
84|883452711|1033|4
293|888907527|380|2
207|875991047|58|3
194|879520813|187|4
109|880578711|97|3
283|879297442|845|4
297|874954260|275|5
181|878961749|334|1
78|879633745|255|4
11|891904300|425|4
308|887737647|59|4
193|889126943|1078|4
297|875239018|234|3
87|879877008|585|4
250|878091682|204|2
8|879362124|50|5
186|891719774|148|4
312|891699426|692|4
91|891438351|683|3
5|875721432|454|1
291|875086534|376|3
175|877107640|127|5
145|875272833|737|2
7|891351685|644|5
276|874792907|419|5
83|880307751|210|5
102|888803537|524|3
153|881371140|174|1
62|879371909|302|3
49|888065577|995|3
268|875742647|298|3
207|877822854|554|2
313|891015049|616|5
286|877532173|44|3
279|875296435|168|5
276|889174904|474|5
62|879373821|59|4
254|886475980|219|1
83|880308690|97|4
63|875747319|100|5
16|877719333|178|5
297|875239914|233|2
90|891383866|945|5
85|879452769|25|2
42|881106711|98|4
303|879484981|393|4
274|878944679|50|5
104|888442436|299|3
94|885873006|792|4
184|889908539|98|4
293|888907527|708|3
248|884534968|589|4
18|880130764|950|3
217|889070011|27|1
200|884127082|892|4
201|884140751|148|1
296|884196640|222|5
7|892133739|662|3
196|881251728|381|4
69|882145465|427|3
72|880036747|196|4
256|882152471|472|4
128|879967225|182|4
151|879524564|747|3
7|891351287|171|3
286|877533224|85|5
172|875537441|220|4
308|887736743|516|4
190|891625949|974|2
82|878768741|756|1
308|887739257|436|4
59|888203658|235|1
64|889739539|1063|3
145|885557506|756|2
220|881198966|298|4
21|874950889|324|4
285|890595313|269|4
207|878104594|65|3
198|884208173|658|3
220|881197771|333|3
210|887730589|70|4
181|878962392|14|1
158|880134296|128|2
143|888407741|682|3
75|884050309|237|2
199|883782854|221|4
223|891549841|1150|2
297|874954497|25|4
276|877934828|78|4
299|877877649|847|4
293|888904353|325|2
301|882079446|138|2
1|875072125|47|4
164|889401906|281|4
96|884402860|673|4
291|874833827|1016|4
7|891353892|451|5
233|877661496|177|4
6|883602212|517|4
202|879727153|283|3
214|891543241|117|4
184|889909691|602|4
277|879543487|257|3
194|879524216|212|1
95|879196231|68|4
25|885853415|257|4
6|883601365|23|4
38|892433660|573|1
313|891029877|436|4
22|878888025|241|3
262|879793715|617|3
130|880396494|569|3
66|883601425|181|5
21|874951054|948|1
181|878962278|1332|1
262|879791948|174|3
206|888180227|302|5
222|878183285|22|5
76|875028123|61|4
151|879542460|703|4
314|877888346|28|5
13|882397502|147|3
44|878340824|258|4
303|879483510|418|4
16|877717833|89|2
270|876954927|558|5
248|884535433|117|5
125|879454309|318|5
138|879024043|523|5
268|875743978|386|2
291|874833668|15|5
234|892335372|147|3
239|889178798|96|5
15|879455166|331|3
94|891723807|155|2
136|882848925|89|4
223|891550684|423|3
82|878770027|194|4
145|888396967|355|3
280|891700925|845|3
179|892151366|339|1
178|882826306|199|4
307|877123315|949|4
10|877888613|488|5
116|876451911|331|3
23|876785704|258|5
308|887736696|174|4
185|883524320|114|4
188|875073648|237|3
118|875385007|654|5
246|884921794|721|4
234|892078567|98|4
194|879522917|239|3
94|885873423|24|4
122|879270769|378|4
312|891698613|100|4
262|879793022|64|5
154|879138235|242|3
223|891550067|763|3
99|885680374|403|4
83|880308690|43|4
130|877984546|307|4
174|886513729|402|5
256|882164231|487|5
59|888204349|177|4
161|891171174|168|1
244|880607489|53|3
250|878091818|196|4
43|883956468|40|3
285|890595636|150|5
42|881108815|953|2
97|884239744|670|5
122|879270327|510|4
61|891206450|323|3
222|883816184|106|2
4|892004275|264|3
304|884967253|259|1
37|880915942|403|5
49|888069513|68|1
303|879467959|1098|4
165|879525987|372|5
176|886047292|324|5
3|889237269|335|1
56|892683895|869|3
44|878341343|15|4
190|891033697|117|4
29|882821942|189|4
94|885870231|174|4
130|876251944|949|3
117|880124648|181|5
303|879543418|779|1
19|885412840|435|5
194|879521856|191|4
158|880134261|24|4
56|892679067|447|4
262|879791816|223|3
181|878962240|1334|1
214|891543227|137|4
92|875656164|747|4
188|875073128|96|5
58|884305353|173|5
244|880606385|154|5
134|891732393|879|4
298|884183406|625|4
254|886472400|230|4
230|880485197|138|3
16|877722736|209|5
151|879524199|835|5
181|878963305|1327|1
145|875272195|1248|3
200|884128499|588|5
248|884535840|257|3
297|875239658|432|4
312|891699296|133|5
151|879524368|12|5
110|886988449|568|3
305|886323068|483|5
141|884584338|258|5
44|878346997|240|4
186|879023571|263|3
214|891544414|213|4
233|880610814|208|4
104|888465347|287|2
312|891699491|153|2
1|878873388|222|4
206|888179833|323|1
230|880484587|419|4
56|892679374|450|3
94|891725332|651|5
205|888284710|316|4
14|890881294|174|5
268|876513785|790|2
276|880913705|1081|3
83|880307140|929|3
268|875309344|580|3
222|881060155|1041|3
279|875306910|89|4
5|875635807|424|1
112|884992603|331|4
296|884197330|429|5
18|880130515|202|3
13|882139901|868|5
87|879875734|210|5
10|877889186|285|5
181|878961227|328|3
23|874785843|463|4
253|891628630|746|3
234|892079190|228|3
299|877880041|1047|2
66|883601324|1|3
216|881432488|174|5
290|880475245|208|3
79|891271697|1161|2
264|886122031|448|2
4|892002352|303|5
144|888104805|831|3
138|879024279|517|4
64|889740286|433|2
5|875635748|1|4
276|874787526|357|5
62|879375588|433|5
239|889178689|475|5
293|888905520|166|3
130|875216932|234|5
264|886123596|70|4
208|883108797|197|5
24|875322875|763|5
279|875314334|1162|3
3|889237247|245|1
101|877136564|596|3
162|877636556|1019|4
223|891548802|908|1
99|888469392|246|3
239|889180338|430|3
160|876862078|160|5
172|875538028|580|4
303|879544629|1160|2
54|880935294|676|5
44|878347392|507|3
210|887736454|97|5
164|889402340|930|4
299|877878414|240|2
28|881961671|217|3
305|886324276|79|3
18|880131236|729|3
82|884713755|343|1
109|880564570|1012|4
207|876079113|25|4
92|875660468|1209|1
109|880563619|1|4
15|879455730|222|3
58|884304812|709|5
303|879466771|693|4
152|880148782|111|5
194|879551380|160|2
92|875655961|241|3
77|884752924|91|3
244|880606533|662|3
177|880130481|321|2
131|883681561|221|3
197|891409070|302|3
227|879035347|50|4
85|879829618|282|3
295|879518714|72|4
181|878962392|1|3
277|879544145|255|4
279|875310606|96|4
1|874965970|253|5
18|880130640|182|4
276|882659211|568|4
87|879875940|177|5
177|880131088|69|1
213|878955139|13|4
125|879454532|134|5
128|879969349|739|4
